,STATE/UT,DISTRICT,YEAR,SAFE/UNSAFE
446,ARUNACHAL PRADESH,CHANGLANG,2006,safe
447,ARUNACHAL PRADESH,DIBANG VALLEY,2006,safe
448,ARUNACHAL PRADESH,K/KUMEY,2006,safe
449,ARUNACHAL PRADESH,KAMENG EAST,2006,safe
450,ARUNACHAL PRADESH,KAMENG WEST,2006,safe
451,ARUNACHAL PRADESH,LOHIT,2006,safe
452,ARUNACHAL PRADESH,PAPUM PARE,2006,safe
453,ARUNACHAL PRADESH,SIANG EAST,2006,safe
454,ARUNACHAL PRADESH,SIANG UPPER,2006,safe
455,ARUNACHAL PRADESH,SIANG WEST,2006,safe
456,ARUNACHAL PRADESH,SUBANSIRI LOWER,2006,safe
457,ARUNACHAL PRADESH,SUBANSIRI UPPER,2006,safe
458,ARUNACHAL PRADESH,TAWANG,2006,safe
459,ARUNACHAL PRADESH,TIRAP,2006,safe
460,ARUNACHAL PRADESH,UPPER DIBANG VALLEY,2006,safe
461,ARUNACHAL PRADESH,TOTAL,2006,safe
462,ARUNACHAL PRADESH,CHANGLANG,2007,safe
463,ARUNACHAL PRADESH,DIBANG VALLEY,2007,safe
464,ARUNACHAL PRADESH,K/KUMEY,2007,safe
465,ARUNACHAL PRADESH,KAMENG EAST,2007,safe
466,ARUNACHAL PRADESH,KAMENG WEST,2007,safe
467,ARUNACHAL PRADESH,LOHIT,2007,safe
468,ARUNACHAL PRADESH,PAPUM PARE,2007,safe
469,ARUNACHAL PRADESH,SIANG EAST,2007,safe
470,ARUNACHAL PRADESH,SIANG UPPER,2007,safe
471,ARUNACHAL PRADESH,SIANG WEST,2007,safe
472,ARUNACHAL PRADESH,SUBANSIRI LOWER,2007,safe
473,ARUNACHAL PRADESH,SUBANSIRI UPPER,2007,safe
474,ARUNACHAL PRADESH,TAWANG,2007,safe
475,ARUNACHAL PRADESH,TIRAP,2007,safe
476,ARUNACHAL PRADESH,UPPER DIBANG VALLEY,2007,safe
477,ARUNACHAL PRADESH,TOTAL,2007,safe
478,ARUNACHAL PRADESH,CHANGLANG,2008,safe
479,ARUNACHAL PRADESH,DIBANG VALLEY,2008,safe
480,ARUNACHAL PRADESH,K/KUMEY,2008,safe
481,ARUNACHAL PRADESH,KAMENG EAST,2008,safe
482,ARUNACHAL PRADESH,KAMENG WEST,2008,safe
483,ARUNACHAL PRADESH,LOHIT,2008,safe
484,ARUNACHAL PRADESH,PAPUM PARE,2008,safe
485,ARUNACHAL PRADESH,SIANG EAST,2008,safe
486,ARUNACHAL PRADESH,SIANG UPPER,2008,safe
487,ARUNACHAL PRADESH,SIANG WEST,2008,safe
488,ARUNACHAL PRADESH,SUBANSIRI LOWER,2008,safe
489,ARUNACHAL PRADESH,SUBANSIRI UPPER,2008,safe
490,ARUNACHAL PRADESH,TAWANG,2008,safe
491,ARUNACHAL PRADESH,TIRAP,2008,safe
492,ARUNACHAL PRADESH,UPPER DIBANG VALLEY,2008,safe
493,ARUNACHAL PRADESH,TOTAL,2008,safe
494,ARUNACHAL PRADESH,ANJAW,2009,safe
495,ARUNACHAL PRADESH,CHANGLANG,2009,safe
496,ARUNACHAL PRADESH,DIBANG VALLEY,2009,safe
497,ARUNACHAL PRADESH,K/KUMEY,2009,safe
498,ARUNACHAL PRADESH,KAMENG EAST,2009,safe
499,ARUNACHAL PRADESH,KAMENG WEST,2009,safe
500,ARUNACHAL PRADESH,LOHIT,2009,safe
501,ARUNACHAL PRADESH,PAPUM PARE,2009,safe
502,ARUNACHAL PRADESH,SIANG EAST,2009,safe
503,ARUNACHAL PRADESH,SIANG UPPER,2009,safe
504,ARUNACHAL PRADESH,SIANG WEST,2009,safe
505,ARUNACHAL PRADESH,SUBANSIRI LOWER,2009,safe
506,ARUNACHAL PRADESH,SUBANSIRI UPPER,2009,safe
507,ARUNACHAL PRADESH,TAWANG,2009,safe
508,ARUNACHAL PRADESH,TIRAP,2009,safe
509,ARUNACHAL PRADESH,UPPER DIBANG VALLEY,2009,safe
510,ARUNACHAL PRADESH,TOTAL,2009,safe
511,ARUNACHAL PRADESH,ANJAW,2010,safe
512,ARUNACHAL PRADESH,CHANGLANG,2010,safe
513,ARUNACHAL PRADESH,DIBANG VALLEY,2010,safe
514,ARUNACHAL PRADESH,K/KUMEY,2010,safe
515,ARUNACHAL PRADESH,KAMENG EAST,2010,safe
516,ARUNACHAL PRADESH,KAMENG WEST,2010,safe
517,ARUNACHAL PRADESH,LOHIT,2010,safe
518,ARUNACHAL PRADESH,PAPUM PARE,2010,safe
519,ARUNACHAL PRADESH,RURAL,2010,safe
520,ARUNACHAL PRADESH,SIANG EAST,2010,safe
521,ARUNACHAL PRADESH,SIANG UPPER,2010,safe
522,ARUNACHAL PRADESH,SIANG WEST,2010,safe
523,ARUNACHAL PRADESH,SUBANSIRI LOWER,2010,safe
524,ARUNACHAL PRADESH,SUBANSIRI UPPER,2010,safe
525,ARUNACHAL PRADESH,TAWANG,2010,safe
526,ARUNACHAL PRADESH,TIRAP,2010,safe
527,ARUNACHAL PRADESH,UPPER DIBANG VALLEY,2010,safe
528,ARUNACHAL PRADESH,TOTAL,2010,safe
529,ARUNACHAL PRADESH,ANJAW,2011,safe
530,ARUNACHAL PRADESH,CHANGLANG,2011,safe
531,ARUNACHAL PRADESH,DIBANG VALLEY,2011,safe
532,ARUNACHAL PRADESH,K/KUMEY,2011,safe
533,ARUNACHAL PRADESH,KAMENG EAST,2011,safe
534,ARUNACHAL PRADESH,KAMENG WEST,2011,safe
535,ARUNACHAL PRADESH,LOHIT,2011,safe
536,ARUNACHAL PRADESH,PAPUM PARE,2011,safe
537,ARUNACHAL PRADESH,RURAL,2011,safe
538,ARUNACHAL PRADESH,SIANG EAST,2011,safe
539,ARUNACHAL PRADESH,SIANG UPPER,2011,safe
540,ARUNACHAL PRADESH,SIANG WEST,2011,safe
541,ARUNACHAL PRADESH,SUBANSIRI LOWER,2011,safe
542,ARUNACHAL PRADESH,SUBANSIRI UPPER,2011,safe
543,ARUNACHAL PRADESH,TAWANG,2011,safe
544,ARUNACHAL PRADESH,TIRAP,2011,safe
545,ARUNACHAL PRADESH,UPPER DIBANG VALLEY,2011,safe
546,ARUNACHAL PRADESH,TOTAL,2011,safe
547,ARUNACHAL PRADESH,ANJAW,2012,safe
548,ARUNACHAL PRADESH,CHANGLANG,2012,safe
549,ARUNACHAL PRADESH,DIBANG VALLEY,2012,safe
550,ARUNACHAL PRADESH,K/KUMEY,2012,safe
551,ARUNACHAL PRADESH,KAMENG EAST,2012,safe
552,ARUNACHAL PRADESH,KAMENG WEST,2012,safe
553,ARUNACHAL PRADESH,LOHIT,2012,safe
554,ARUNACHAL PRADESH,PAPUM PARE,2012,safe
555,ARUNACHAL PRADESH,RURAL,2012,safe
556,ARUNACHAL PRADESH,SIANG EAST,2012,safe
557,ARUNACHAL PRADESH,SIANG UPPER,2012,safe
558,ARUNACHAL PRADESH,SIANG WEST,2012,safe
559,ARUNACHAL PRADESH,SUBANSIRI LOWER,2012,safe
560,ARUNACHAL PRADESH,SUBANSIRI UPPER,2012,safe
561,ARUNACHAL PRADESH,TAWANG,2012,safe
562,ARUNACHAL PRADESH,TIRAP,2012,safe
563,ARUNACHAL PRADESH,UPPER DIBANG VALLEY,2012,safe
564,ARUNACHAL PRADESH,TOTAL,2012,safe
565,ASSAM,BARPETA,2001,safe
566,ASSAM,BONGAIGAON,2001,safe
567,ASSAM,C.I.D.,2001,safe
568,ASSAM,CACHAR,2001,safe
569,ASSAM,DARRANG,2001,safe
570,ASSAM,DHEMAJI,2001,safe
571,ASSAM,DHUBRI,2001,safe
572,ASSAM,DIBRUGARH,2001,safe
573,ASSAM,G.R.P.,2001,safe
574,ASSAM,GOALPARA,2001,safe
575,ASSAM,GOLAGHAT,2001,safe
576,ASSAM,GUWAHATI CITY,2001,safe
577,ASSAM,HAILAKANDI,2001,safe
578,ASSAM,JORHAT,2001,safe
579,ASSAM,KAMRUP,2001,safe
580,ASSAM,KARBI ANGLONG,2001,safe
581,ASSAM,KARIMGANJ,2001,safe
582,ASSAM,KOKRAJHAR,2001,safe
583,ASSAM,LAKHIMPUR,2001,safe
584,ASSAM,MORIGAON,2001,safe
585,ASSAM,N.C.HILLS,2001,safe
586,ASSAM,NAGAON,2001,safe
587,ASSAM,NALBARI,2001,safe
588,ASSAM,R.P.O.,2001,safe
589,ASSAM,SIBSAGAR,2001,safe
590,ASSAM,SONITPUR,2001,safe
591,ASSAM,TINSUKIA,2001,safe
592,ASSAM,TOTAL,2001,safe
593,ASSAM,BARPETA,2002,safe
594,ASSAM,BONGAIGAON,2002,safe
595,ASSAM,C.I.D.,2002,safe
596,ASSAM,CACHAR,2002,safe
597,ASSAM,DARRANG,2002,safe
598,ASSAM,DHEMAJI,2002,safe
599,ASSAM,DHUBRI,2002,safe
600,ASSAM,DIBRUGARH,2002,safe
601,ASSAM,G.R.P.,2002,safe
602,ASSAM,GOALPARA,2002,safe
603,ASSAM,GOLAGHAT,2002,safe
604,ASSAM,GUWAHATI CITY,2002,safe
605,ASSAM,HAILAKANDI,2002,safe
606,ASSAM,JORHAT,2002,safe
607,ASSAM,KAMRUP,2002,safe
608,ASSAM,KARBI ANGLONG,2002,safe
609,ASSAM,KARIMGANJ,2002,safe
610,ASSAM,KOKRAJHAR,2002,safe
611,ASSAM,LAKHIMPUR,2002,safe
612,ASSAM,MORIGAON,2002,safe
613,ASSAM,N.C.HILLS,2002,safe
614,ASSAM,NAGAON,2002,safe
615,ASSAM,NALBARI,2002,safe
616,ASSAM,R.P.O.,2002,safe
617,ASSAM,SIBSAGAR,2002,safe
618,ASSAM,SONITPUR,2002,safe
619,ASSAM,TINSUKIA,2002,safe
620,ASSAM,TOTAL,2002,safe
621,ASSAM,BARPETA,2003,safe
622,ASSAM,BONGAIGAON,2003,safe
623,ASSAM,C.I.D.,2003,safe
624,ASSAM,CACHAR,2003,safe
625,ASSAM,DARRANG,2003,safe
626,ASSAM,DHEMAJI,2003,safe
627,ASSAM,DHUBRI,2003,safe
628,ASSAM,DIBRUGARH,2003,safe
629,ASSAM,G.R.P.,2003,safe
630,ASSAM,GOALPARA,2003,safe
631,ASSAM,GOLAGHAT,2003,safe
632,ASSAM,GUWAHATI CITY,2003,safe
633,ASSAM,HAILAKANDI,2003,safe
634,ASSAM,JORHAT,2003,safe
635,ASSAM,KAMRUP,2003,safe
636,ASSAM,KARBI ANGLONG,2003,safe
637,ASSAM,KARIMGANJ,2003,safe
638,ASSAM,KOKRAJHAR,2003,safe
639,ASSAM,LAKHIMPUR,2003,safe
640,ASSAM,MORIGAON,2003,safe
641,ASSAM,N.C.HILLS,2003,safe
642,ASSAM,NAGAON,2003,safe
643,ASSAM,NALBARI,2003,safe
644,ASSAM,R.P.O.,2003,safe
645,ASSAM,SIBSAGAR,2003,safe
646,ASSAM,SONITPUR,2003,safe
647,ASSAM,TINSUKIA,2003,safe
648,ASSAM,TOTAL,2003,safe
649,ASSAM,BARPETA,2004,safe
650,ASSAM,BONGAIGAON,2004,safe
651,ASSAM,C.I.D.,2004,safe
652,ASSAM,CACHAR,2004,safe
653,ASSAM,DARRANG,2004,safe
654,ASSAM,DHEMAJI,2004,safe
655,ASSAM,DHUBRI,2004,safe
656,ASSAM,DIBRUGARH,2004,safe
657,ASSAM,G.R.P.,2004,safe
658,ASSAM,GOALPARA,2004,safe
659,ASSAM,GOLAGHAT,2004,safe
660,ASSAM,GUWAHATI CITY,2004,safe
661,ASSAM,HAILAKANDI,2004,safe
662,ASSAM,JORHAT,2004,safe
663,ASSAM,KAMRUP,2004,safe
664,ASSAM,KARBI ANGLONG,2004,safe
665,ASSAM,KARIMGANJ,2004,safe
666,ASSAM,KOKRAJHAR,2004,safe
667,ASSAM,LAKHIMPUR,2004,safe
668,ASSAM,MORIGAON,2004,safe
669,ASSAM,N.C.HILLS,2004,safe
670,ASSAM,NAGAON,2004,safe
671,ASSAM,NALBARI,2004,safe
672,ASSAM,R.P.O.,2004,safe
673,ASSAM,SIBSAGAR,2004,safe
674,ASSAM,SONITPUR,2004,safe
675,ASSAM,TINSUKIA,2004,safe
676,ASSAM,TOTAL,2004,safe
677,ASSAM,BARPETA,2005,safe
678,ASSAM,BASKA,2005,safe
679,ASSAM,BONGAIGAON,2005,safe
680,ASSAM,C.I.D.,2005,safe
681,ASSAM,CACHAR,2005,safe
682,ASSAM,CHIRANG,2005,safe
683,ASSAM,DARRANG,2005,safe
684,ASSAM,DHEMAJI,2005,safe
685,ASSAM,DHUBRI,2005,safe
686,ASSAM,DIBRUGARH,2005,safe
687,ASSAM,G.R.P.,2005,safe
688,ASSAM,GOALPARA,2005,safe
689,ASSAM,GOLAGHAT,2005,safe
690,ASSAM,GUWAHATI CITY,2005,safe
691,ASSAM,HAILAKANDI,2005,safe
692,ASSAM,JORHAT,2005,safe
693,ASSAM,KAMRUP,2005,safe
694,ASSAM,KARBI ANGLONG,2005,safe
695,ASSAM,KARIMGANJ,2005,safe
696,ASSAM,KOKRAJHAR,2005,safe
697,ASSAM,LAKHIMPUR,2005,safe
698,ASSAM,MORIGAON,2005,safe
699,ASSAM,N.C.HILLS,2005,safe
700,ASSAM,NAGAON,2005,safe
701,ASSAM,NALBARI,2005,safe
702,ASSAM,R.P.O.,2005,safe
703,ASSAM,SIBSAGAR,2005,safe
704,ASSAM,SONITPUR,2005,safe
705,ASSAM,TINSUKIA,2005,safe
706,ASSAM,UDALGURI,2005,safe
707,ASSAM,TOTAL,2005,safe
708,ASSAM,BARPETA,2006,safe
709,ASSAM,BASKA,2006,safe
710,ASSAM,BONGAIGAON,2006,safe
711,ASSAM,C.I.D.,2006,safe
712,ASSAM,CACHAR,2006,safe
713,ASSAM,CHIRANG,2006,safe
714,ASSAM,DARRANG,2006,safe
715,ASSAM,DHEMAJI,2006,safe
716,ASSAM,DHUBRI,2006,safe
717,ASSAM,DIBRUGARH,2006,safe
718,ASSAM,G.R.P.,2006,safe
719,ASSAM,GOALPARA,2006,safe
720,ASSAM,GOLAGHAT,2006,safe
721,ASSAM,GUWAHATI CITY,2006,safe
722,ASSAM,HAILAKANDI,2006,safe
723,ASSAM,JORHAT,2006,safe
724,ASSAM,KAMRUP,2006,safe
725,ASSAM,KARBI ANGLONG,2006,safe
726,ASSAM,KARIMGANJ,2006,safe
727,ASSAM,KOKRAJHAR,2006,safe
728,ASSAM,LAKHIMPUR,2006,safe
729,ASSAM,MORIGAON,2006,safe
730,ASSAM,N.C.HILLS,2006,safe
731,ASSAM,NAGAON,2006,safe
732,ASSAM,NALBARI,2006,safe
733,ASSAM,R.P.O.,2006,safe
734,ASSAM,SIBSAGAR,2006,safe
735,ASSAM,SONITPUR,2006,safe
736,ASSAM,TINSUKIA,2006,safe
737,ASSAM,UDALGURI,2006,safe
738,ASSAM,TOTAL,2006,safe
739,ASSAM,BARPETA,2007,safe
740,ASSAM,BASKA,2007,safe
741,ASSAM,BONGAIGAON,2007,safe
742,ASSAM,C.I.D.,2007,safe
743,ASSAM,CACHAR,2007,safe
744,ASSAM,CHIRANG,2007,safe
745,ASSAM,DARRANG,2007,safe
746,ASSAM,DHEMAJI,2007,safe
747,ASSAM,DHUBRI,2007,safe
748,ASSAM,DIBRUGARH,2007,safe
749,ASSAM,G.R.P.,2007,safe
750,ASSAM,GOALPARA,2007,safe
751,ASSAM,GOLAGHAT,2007,safe
752,ASSAM,GUWAHATI CITY,2007,safe
753,ASSAM,HAILAKANDI,2007,safe
754,ASSAM,JORHAT,2007,safe
755,ASSAM,KAMRUP,2007,safe
756,ASSAM,KARBI ANGLONG,2007,safe
757,ASSAM,KARIMGANJ,2007,safe
758,ASSAM,KOKRAJHAR,2007,safe
759,ASSAM,LAKHIMPUR,2007,safe
760,ASSAM,MORIGAON,2007,safe
761,ASSAM,N.C.HILLS,2007,safe
762,ASSAM,NAGAON,2007,safe
763,ASSAM,NALBARI,2007,safe
764,ASSAM,R.P.O.,2007,safe
765,ASSAM,SIBSAGAR,2007,safe
766,ASSAM,SONITPUR,2007,safe
767,ASSAM,TINSUKIA,2007,safe
768,ASSAM,UDALGURI,2007,safe
769,ASSAM,TOTAL,2007,safe
770,ASSAM,BARPETA,2008,safe
771,ASSAM,BASKA,2008,safe
772,ASSAM,BONGAIGAON,2008,safe
773,ASSAM,C.I.D.,2008,safe
774,ASSAM,CACHAR,2008,safe
775,ASSAM,CHIRANG,2008,safe
776,ASSAM,DARRANG,2008,safe
777,ASSAM,DHEMAJI,2008,safe
778,ASSAM,DHUBRI,2008,safe
779,ASSAM,DIBRUGARH,2008,safe
780,ASSAM,G.R.P.,2008,safe
781,ASSAM,GOALPARA,2008,safe
782,ASSAM,GOLAGHAT,2008,safe
783,ASSAM,GUWAHATI CITY,2008,safe
784,ASSAM,HAILAKANDI,2008,safe
785,ASSAM,JORHAT,2008,safe
786,ASSAM,KAMRUP,2008,safe
787,ASSAM,KARBI ANGLONG,2008,safe
788,ASSAM,KARIMGANJ,2008,safe
789,ASSAM,KOKRAJHAR,2008,safe
790,ASSAM,LAKHIMPUR,2008,safe
791,ASSAM,MORIGAON,2008,safe
792,ASSAM,N.C.HILLS,2008,safe
793,ASSAM,NAGAON,2008,safe
794,ASSAM,NALBARI,2008,safe
795,ASSAM,R.P.O.,2008,safe
796,ASSAM,SIBSAGAR,2008,safe
797,ASSAM,SONITPUR,2008,safe
798,ASSAM,TINSUKIA,2008,safe
799,ASSAM,UDALGURI,2008,safe
800,ASSAM,TOTAL,2008,safe
801,ASSAM,BARPETA,2009,safe
802,ASSAM,BASKA,2009,safe
803,ASSAM,BONGAIGAON,2009,safe
804,ASSAM,C.I.D.,2009,safe
805,ASSAM,CACHAR,2009,safe
806,ASSAM,CHIRANG,2009,safe
807,ASSAM,DARRANG,2009,safe
808,ASSAM,DHEMAJI,2009,safe
809,ASSAM,DHUBRI,2009,safe
810,ASSAM,DIBRUGARH,2009,safe
811,ASSAM,G.R.P.,2009,safe
812,ASSAM,GOALPARA,2009,safe
813,ASSAM,GOLAGHAT,2009,safe
814,ASSAM,GUWAHATI CITY,2009,safe
815,ASSAM,HAILAKANDI,2009,safe
816,ASSAM,JORHAT,2009,safe
817,ASSAM,KAMRUP,2009,safe
818,ASSAM,KARBI ANGLONG,2009,safe
819,ASSAM,KARIMGANJ,2009,safe
820,ASSAM,KOKRAJHAR,2009,safe
821,ASSAM,LAKHIMPUR,2009,safe
822,ASSAM,MORIGAON,2009,safe
823,ASSAM,N.C.HILLS,2009,safe
824,ASSAM,NAGAON,2009,safe
825,ASSAM,NALBARI,2009,safe
826,ASSAM,R.P.O.,2009,safe
827,ASSAM,SIBSAGAR,2009,safe
828,ASSAM,SONITPUR,2009,safe
829,ASSAM,TINSUKIA,2009,safe
830,ASSAM,UDALGURI,2009,safe
831,ASSAM,TOTAL,2009,safe
832,ASSAM,BARPETA,2010,safe
833,ASSAM,BASKA,2010,safe
834,ASSAM,BONGAIGAON,2010,safe
835,ASSAM,C.I.D.,2010,safe
836,ASSAM,CACHAR,2010,safe
837,ASSAM,CHIRANG,2010,safe
838,ASSAM,DARRANG,2010,safe
839,ASSAM,DHEMAJI,2010,safe
840,ASSAM,DHUBRI,2010,safe
841,ASSAM,DIBRUGARH,2010,safe
842,ASSAM,G.R.P.,2010,safe
843,ASSAM,GOALPARA,2010,safe
844,ASSAM,GOLAGHAT,2010,safe
845,ASSAM,GUWAHATI CITY,2010,safe
846,ASSAM,HAILAKANDI,2010,safe
847,ASSAM,JORHAT,2010,safe
848,ASSAM,KAMRUP,2010,safe
849,ASSAM,KARBI ANGLONG,2010,safe
850,ASSAM,KARIMGANJ,2010,safe
851,ASSAM,KOKRAJHAR,2010,safe
852,ASSAM,LAKHIMPUR,2010,safe
853,ASSAM,MORIGAON,2010,safe
854,ASSAM,N.C.HILLS,2010,safe
855,ASSAM,NAGAON,2010,safe
856,ASSAM,NALBARI,2010,safe
857,ASSAM,R.P.O.,2010,safe
858,ASSAM,SIBSAGAR,2010,safe
859,ASSAM,SONITPUR,2010,safe
860,ASSAM,TINSUKIA,2010,safe
861,ASSAM,UDALGURI,2010,safe
862,ASSAM,TOTAL,2010,safe
863,ASSAM,BARPETA,2011,safe
864,ASSAM,BASKA,2011,safe
865,ASSAM,BONGAIGAON,2011,safe
866,ASSAM,C.I.D.,2011,safe
867,ASSAM,CACHAR,2011,safe
868,ASSAM,CHIRANG,2011,safe
869,ASSAM,DARRANG,2011,safe
870,ASSAM,DHEMAJI,2011,safe
871,ASSAM,DHUBRI,2011,safe
872,ASSAM,DIBRUGARH,2011,safe
873,ASSAM,G.R.P.,2011,safe
874,ASSAM,GOALPARA,2011,safe
875,ASSAM,GOLAGHAT,2011,safe
876,ASSAM,GUWAHATI CITY,2011,safe
877,ASSAM,HAILAKANDI,2011,safe
878,ASSAM,JORHAT,2011,safe
879,ASSAM,KAMRUP,2011,safe
880,ASSAM,KARBI ANGLONG,2011,safe
881,ASSAM,KARIMGANJ,2011,safe
882,ASSAM,KOKRAJHAR,2011,safe
883,ASSAM,LAKHIMPUR,2011,safe
884,ASSAM,MORIGAON,2011,safe
885,ASSAM,N.C.HILLS,2011,safe
886,ASSAM,NAGAON,2011,safe
887,ASSAM,NALBARI,2011,safe
888,ASSAM,R.P.O.,2011,safe
889,ASSAM,SIBSAGAR,2011,safe
890,ASSAM,SONITPUR,2011,safe
891,ASSAM,TINSUKIA,2011,safe
892,ASSAM,UDALGURI,2011,safe
893,ASSAM,TOTAL,2011,safe
894,ASSAM,BAKSA,2012,safe
895,ASSAM,BARPETA,2012,safe
896,ASSAM,BIEO,2012,safe
897,ASSAM,BONGAIGAON,2012,safe
898,ASSAM,C.I.D.,2012,safe
899,ASSAM,CACHAR,2012,safe
900,ASSAM,CHIRANG,2012,safe
901,ASSAM,DARRANG,2012,safe
902,ASSAM,DHEMAJI,2012,safe
903,ASSAM,DHUBRI,2012,safe
904,ASSAM,DIBRUGARH,2012,safe
905,ASSAM,G.R.P.,2012,safe
906,ASSAM,GOALPARA,2012,safe
907,ASSAM,GOLAGHAT,2012,safe
908,ASSAM,GUWAHATI CITY,2012,safe
909,ASSAM,HAILAKANDI,2012,safe
910,ASSAM,HAMREN,2012,safe
911,ASSAM,JORHAT,2012,safe
912,ASSAM,KAMRUP,2012,safe
913,ASSAM,KARBI ANGLONG,2012,safe
914,ASSAM,KARIMGANJ,2012,safe
915,ASSAM,KOKRAJHAR,2012,safe
916,ASSAM,LAKHIMPUR,2012,safe
917,ASSAM,MORIGAON,2012,safe
918,ASSAM,N.C.HILLS,2012,safe
919,ASSAM,NAGAON,2012,safe
920,ASSAM,NALBARI,2012,safe
921,ASSAM,R.P.O.,2012,safe
922,ASSAM,SIBSAGAR,2012,safe
923,ASSAM,SONITPUR,2012,safe
924,ASSAM,TINSUKIA,2012,safe
925,ASSAM,UDALGURI,2012,safe
926,ASSAM,TOTAL,2012,safe
927,BIHAR,ARARIA,2001,unsafe
928,BIHAR,ARWAL,2001,unsafe
929,BIHAR,AURANGABAD,2001,unsafe
930,BIHAR,BAGAHA,2001,unsafe
931,BIHAR,BANKA,2001,unsafe
932,BIHAR,BEGUSARAI,2001,unsafe
933,BIHAR,BETTIAH,2001,unsafe
934,BIHAR,BHABHUA,2001,unsafe
935,BIHAR,BHAGALPUR,2001,unsafe
936,BIHAR,BHOJPUR,2001,unsafe
937,BIHAR,BUXAR,2001,unsafe
938,BIHAR,DARBHANGA,2001,unsafe
939,BIHAR,GAYA,2001,unsafe
940,BIHAR,GOPALGANJ,2001,unsafe
941,BIHAR,JAMALPUR RLY.,2001,unsafe
942,BIHAR,JAMUI,2001,unsafe
943,BIHAR,JEHANABAD,2001,unsafe
944,BIHAR,KATIHAR,2001,unsafe
945,BIHAR,KATIHAR RLY.,2001,unsafe
946,BIHAR,KHAGARIA,2001,unsafe
947,BIHAR,KISHANGANJ,2001,unsafe
948,BIHAR,LAKHISARAI,2001,unsafe
949,BIHAR,MADHEPURA,2001,unsafe
950,BIHAR,MADHUBANI,2001,unsafe
951,BIHAR,MOTIHARI,2001,unsafe
952,BIHAR,MUNGER,2001,unsafe
953,BIHAR,MUZAFFARPUR,2001,unsafe
954,BIHAR,MUZAFFARPUR RLY.,2001,unsafe
955,BIHAR,NALANDA,2001,unsafe
956,BIHAR,NAUGACHIA,2001,unsafe
957,BIHAR,NAWADAH,2001,unsafe
958,BIHAR,PATNA,2001,unsafe
959,BIHAR,PATNA RLY.,2001,unsafe
960,BIHAR,PURNEA,2001,unsafe
961,BIHAR,ROHTAS,2001,unsafe
962,BIHAR,SAHARSA,2001,unsafe
963,BIHAR,SAMASTIPUR,2001,unsafe
964,BIHAR,SARAN,2001,unsafe
965,BIHAR,SHEIKHPURA,2001,unsafe
966,BIHAR,SHEOHAR,2001,unsafe
967,BIHAR,SITAMARHI,2001,unsafe
968,BIHAR,SIWAN,2001,unsafe
969,BIHAR,SUPAUL,2001,unsafe
970,BIHAR,VAISHALI,2001,unsafe
971,BIHAR,TOTAL,2001,unsafe
972,BIHAR,ARARIA,2002,unsafe
973,BIHAR,ARWAL,2002,unsafe
974,BIHAR,AURANGABAD,2002,unsafe
975,BIHAR,BAGAHA,2002,unsafe
976,BIHAR,BANKA,2002,unsafe
977,BIHAR,BEGUSARAI,2002,unsafe
978,BIHAR,BETTIAH,2002,unsafe
979,BIHAR,BHABHUA,2002,unsafe
980,BIHAR,BHAGALPUR,2002,unsafe
981,BIHAR,BHOJPUR,2002,unsafe
982,BIHAR,BUXAR,2002,unsafe
983,BIHAR,DARBHANGA,2002,unsafe
984,BIHAR,GAYA,2002,unsafe
985,BIHAR,GOPALGANJ,2002,unsafe
986,BIHAR,JAMALPUR RLY.,2002,unsafe
987,BIHAR,JAMUI,2002,unsafe
988,BIHAR,JEHANABAD,2002,unsafe
989,BIHAR,KATIHAR,2002,unsafe
990,BIHAR,KATIHAR RLY.,2002,unsafe
991,BIHAR,KHAGARIA,2002,unsafe
992,BIHAR,KISHANGANJ,2002,unsafe
993,BIHAR,LAKHISARAI,2002,unsafe
994,BIHAR,MADHEPURA,2002,unsafe
995,BIHAR,MADHUBANI,2002,unsafe
996,BIHAR,MOTIHARI,2002,unsafe
997,BIHAR,MUNGER,2002,unsafe
998,BIHAR,MUZAFFARPUR,2002,unsafe
999,BIHAR,MUZAFFARPUR RLY.,2002,unsafe
1000,BIHAR,NALANDA,2002,unsafe
1001,BIHAR,NAUGACHIA,2002,unsafe
1002,BIHAR,NAWADAH,2002,unsafe
1003,BIHAR,PATNA,2002,unsafe
1004,BIHAR,PATNA RLY.,2002,unsafe
1005,BIHAR,PURNEA,2002,unsafe
1006,BIHAR,ROHTAS,2002,unsafe
1007,BIHAR,SAHARSA,2002,unsafe
1008,BIHAR,SAMASTIPUR,2002,unsafe
1009,BIHAR,SARAN,2002,unsafe
1010,BIHAR,SHEIKHPURA,2002,unsafe
1011,BIHAR,SHEOHAR,2002,unsafe
1012,BIHAR,SITAMARHI,2002,unsafe
1013,BIHAR,SIWAN,2002,unsafe
1014,BIHAR,SUPAUL,2002,unsafe
1015,BIHAR,VAISHALI,2002,unsafe
1016,BIHAR,TOTAL,2002,unsafe
1017,BIHAR,ARARIA,2003,unsafe
1018,BIHAR,ARWAL,2003,unsafe
1019,BIHAR,AURANGABAD,2003,unsafe
1020,BIHAR,BAGAHA,2003,unsafe
1021,BIHAR,BANKA,2003,unsafe
1022,BIHAR,BEGUSARAI,2003,unsafe
1023,BIHAR,BETTIAH,2003,unsafe
1024,BIHAR,BHABHUA,2003,unsafe
1025,BIHAR,BHAGALPUR,2003,unsafe
1026,BIHAR,BHOJPUR,2003,unsafe
1027,BIHAR,BUXAR,2003,unsafe
